"","ONDERWIJSSOORT","BRIN","VESTNR","VEST_NAAM","VEST_ADRES","VEST_PC","VEST_PLAATS","VEST_PROVININCIE","VEST_GEMNR","VEST_GEMEENTE","TELLING_VOTOTAAL_2016","TELLING_VOTOTAAL_2017","TELLING_VOTOTAAL_2018","TELLING_VOTOTAAL_2019","TELLING_VOTOTAAL_2020","TELLING_VOTOTAAL_2021","PROGNOSES_VOTOTAAL_2022","PROGNOSES_VOTOTAAL_2023","PROGNOSES_VOTOTAAL_2024","PROGNOSES_VOTOTAAL_2025","PROGNOSES_VOTOTAAL_2026","PROGNOSES_VOTOTAAL_2027","PROGNOSES_VOTOTAAL_2028","PROGNOSES_VOTOTAAL_2029","PROGNOSES_VOTOTAAL_2030","PROGNOSES_VOTOTAAL_2031","PROGNOSES_VOTOTAAL_2032","PROGNOSES_VOTOTAAL_2033","PROGNOSES_VOTOTAAL_2034","PROGNOSES_VOTOTAAL_2035","PROGNOSES_VOTOTAAL_2036","PROGNOSES_VOTOTAAL_2037","PROGNOSES_VOTOTAAL_2038","PROGNOSES_VOTOTAAL_2039","PROGNOSES_VOTOTAAL_2040","PROGNOSES_VOTOTAAL_2041","BRJ_2016","BRJ_2017","BRJ_2018","BRJ_2019","BRJ_2020","BRJ_2021","BRJ_2022","BRJ_2023","BRJ_2024","BRJ_2025","BRJ_2026","BRJ_2027","BRJ_2028","BRJ_2029","BRJ_2030","BRJ_2031","BRJ_2032","BRJ_2033","BRJ_2034","BRJ_2035","BRJ_2036","BRJ_2037","BRJ_2038","BRJ_2039","BRJ_2040","BRJ_2041","VMBO_2016","VMBO_2017","VMBO_2018","VMBO_2019","VMBO_2020","VMBO_2021","VMBO_2022","VMBO_2023","VMBO_2024","VMBO_2025","VMBO_2026","VMBO_2027","VMBO_2028","VMBO_2029","VMBO_2030","VMBO_2031","VMBO_2032","VMBO_2033","VMBO_2034","VMBO_2035","VMBO_2036","VMBO_2037","VMBO_2038","VMBO_2039","VMBO_2040","VMBO_2041","HAVO_2016","HAVO_2017","HAVO_2018","HAVO_2019","HAVO_2020","HAVO_2021","HAVO_2022","HAVO_2023","HAVO_2024","HAVO_2025","HAVO_2026","HAVO_2027","HAVO_2028","HAVO_2029","HAVO_2030","HAVO_2031","HAVO_2032","HAVO_2033","HAVO_2034","HAVO_2035","HAVO_2036","HAVO_2037","HAVO_2038","HAVO_2039","HAVO_2040","HAVO_2041","VWO_2016","VWO_2017","VWO_2018","VWO_2019","VWO_2020","VWO_2021","VWO_2022","VWO_2023","VWO_2024","VWO_2025","VWO_2026","VWO_2027","VWO_2028","VWO_2029","VWO_2030","VWO_2031","VWO_2032","VWO_2033","VWO_2034","VWO_2035","VWO_2036","VWO_2037","VWO_2038","VWO_2039","VWO_2040","VWO_2041","PRO_2016","PRO_2017","PRO_2018","PRO_2019","PRO_2020","PRO_2021","PRO_2022","PRO_2023","PRO_2024","PRO_2025","PRO_2026","PRO_2027","PRO_2028","PRO_2029","PRO_2030","PRO_2031","PRO_2032","PRO_2033","PRO_2034","PRO_2035","PRO_2036","PRO_2037","PRO_2038","PRO_2039","PRO_2040","PRO_2041","BRIN_NAAM","BRIN_ADRES","BRIN_PC","BRIN_PLAATS","BRIN_PROVINCIE","BRIN_GEMNR","BRIN_GEMEENTE","BGNUMMER","BG_NAAM","BG_ADRES","BG_PC","BG_PLAATS","BG_PROVINCIE","BG_GEMNR","BG_GEMEENTE"
"124","VO","01FP","01","Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo","Bunuellaan 4 ","1325PL","ALMERE","Flevoland","0034","ALMERE",810,963,1158,1289,1426,1563,1678.15511629499,1760.73430897463,1798.15763406796,1802.02390855427,1786.20884901256,1779.42422673453,1789.71925059423,1800.49260995184,1782.52493351957,1776.72183629374,1765.41451512613,1785.36359074521,1812.26604354635,1860.60495330793,1909.49284970505,1960.72990386993,2014.55555895854,2059.84097156405,2090.25431283721,2136.11874076187,365,401,538,598,625,640,660.746081970352,644.876388323991,627.751788746641,613.07746166449,613.697537189207,626.022001589428,642.378841504316,639.07884041884,626.958899561913,631.420987052925,634.711645399374,648.279885144727,678.005961373917,690.838486324725,709.107186480238,723.616624683718,743.256245255028,762.059472375046,768.778825853956,779.078625132487,NA,81,114,118,129,163,179.252931616604,194.750874914926,199.70757146667,195.519686922804,188.860249060423,184.721859735128,184.364628924359,188.056849476041,187.318731884739,184.629982422418,181.475431842049,183.921184570527,183.419459793858,190.355279146821,198.594662146198,203.408908711057,207.749177494052,212.114220151898,217.020567520867,223.328939803823,260,295,302,327,381,415,466.146965458624,511.570120892451,535.476739113142,544.674486453826,534.794966947418,527.368511080366,526.505326559469,534.566824557627,532.998068086601,528.889523715127,521.721342349129,523.372511359643,522.747654915972,539.621212497184,552.06645608447,572.040703567758,586.57828344619,598.070279739897,609.057929576023,625.871029533717,185,186,204,246,291,345,372.009137249409,409.536924843258,435.221534741508,448.752273513154,448.85609581551,441.311854329609,436.47045360609,438.790095499329,435.249233986318,431.781343103271,427.506095535575,429.79000967031,428.092967462606,439.789975339205,449.724544994139,461.663666907394,476.971852763269,487.596999297207,495.396989886368,507.840146291848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo","Rooseveltweg 7","1314SJ","ALMERE","Flevoland","0034","ALMERE","42620","Het Baken Almere, Stichting Interconfess. Voortg. Onderw.","Rooseveltweg 5","1314SJ","ALMERE","Flevoland","0034","ALMERE"
"125","VO","01FP","04","Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo","Sas van Gentlaan 6 ","1324CT","ALMERE","Flevoland","0034","ALMERE",633,649,637,645,644,632,668.517808814454,703.603749784771,725.411077778227,736.142608882892,739.271408371091,736.448974557774,737.28542499994,737.806610323108,728.402325120888,725.661233090778,723.03947299012,730.920558231382,740.013483596492,758.289113047998,775.566502998868,793.088142390236,818.874608716994,838.488582724925,849.972457626107,867.269840498984,249,257,253,260,259,249,258.087840445326,251.80590970248,245.301775007172,239.273584124383,239.357724220097,244.05127990147,250.542316127342,249.480411829253,244.607514962587,245.985233818835,247.646096486191,252.285617476274,264.253636117546,269.329873134352,276.330660829165,282.074874766589,289.591246080653,297.07818553665,299.824983935186,303.699311087822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,392,384,385,385,383,410.429968369127,451.797840082291,480.109302771055,496.869024758509,499.913684150995,492.397694656305,486.743108872598,488.326198493855,483.794810158301,479.675999271943,475.393376503929,478.634940755107,475.759847478946,488.959239913646,499.235842169703,511.013267623647,529.283362636341,541.410397188275,550.147473690921,563.570529411163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo","Rooseveltweg 7","1314SJ","ALMERE","Flevoland","0034","ALMERE","42620","Het Baken Almere, Stichting Interconfess. Voortg. Onderw.","Rooseveltweg 5","1314SJ","ALMERE","Flevoland","0034","ALMERE"
"126","VO","01FP","05","Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo","Pim Mulierstraat 102 ","1362LC","ALMERE","Flevoland","0034","ALMERE",507,473,425,422,460,556,588.658322954165,600.345193227859,600.081341500061,591.932962137604,586.211660242497,588.990459045009,597.698068353335,599.835460373338,592.645113496999,593.012893054929,590.479405597796,600.756400986922,616.475994136223,631.499125108758,650.182738623454,665.91417406808,683.135466620042,698.803520370019,707.934825601205,721.983788937307,216,174,153,181,258,355,364.992282802915,356.350033373687,346.615053641314,338.950951515885,339.529144575617,346.516602870248,355.399880109339,353.238409693434,346.750433048217,349.759733257657,351.017566944427,359.496991114887,375.385230934585,382.378651881296,392.671425126874,400.571819895364,411.651550246967,421.826047167375,425.355559268723,431.266937810346,112,119,119,121,99,82,90.3132807981183,98.0896323994941,100.922071622131,98.8383732803969,95.524327724253,93.3442444210751,93.1105878253252,94.9328628030131,94.5867129607312,93.2746578378926,91.6598853054697,92.7997113093532,92.6737749884664,95.9488408176654,100.186814796092,102.671810948726,104.840948613229,107.06022514339,109.476762493844,112.719694963921,179,180,153,120,103,119,133.352759353132,145.905527454678,152.544216236616,154.143637341322,151.158187942628,149.129611753685,149.187600418671,151.664187876891,151.30796748805,149.97850195938,147.801953347899,148.459698562681,148.416988213172,153.171632409797,157.324498700487,162.67054322399,166.642967759845,169.917248059254,173.102503838638,177.99715616304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo","Rooseveltweg 7","1314SJ","ALMERE","Flevoland","0034","ALMERE","42620","Het Baken Almere, Stichting Interconfess. Voortg. Onderw.","Rooseveltweg 5","1314SJ","ALMERE","Flevoland","0034","ALMERE"
"127","VO","01FP","06","Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo","Heliumweg 61 ","1362JA","ALMERE","Flevoland","0034","ALMERE",240,243,264,282,258,250,268.935999727106,288.957468889421,303.764638780777,316.095099059217,317.580002658009,314.993110098774,312.554153893132,312.758719104646,309.643442122886,309.238117695199,307.68904453874,308.964736147398,310.509329480617,317.34986965756,321.604510552608,332.442607363251,343.525736295394,351.271437526086,355.856044340162,363.748743442413,76,75,63,71,64,64,65.6834677985687,64.1379201982455,62.364496514795,61.0198190335339,61.1422912289052,62.4137745275336,64.0005030617259,63.5850630581796,62.4336776835569,63.0177865102487,63.200378024401,64.8032709932758,67.6208887987605,68.8719736027876,70.7399768917286,72.1527673437058,74.1647093789527,75.9791020986586,76.600024241744,77.6811669189902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,83,121,125,117,113,127.659205561105,140.711792073089,148.527817089266,153.11689133579,150.782292489654,148.342602367645,147.332901231523,149.166071202795,148.637184336292,147.954528180363,146.170539161735,145.983486333356,145.899552930178,149.959919908497,152.537730525512,158.830797614271,163.124584296287,166.327938986957,169.080703987858,173.703111351958,93,85,80,86,77,73,75.5933263674324,84.107756618086,92.8723251767154,101.958388689892,105.655418939449,104.236733203596,101.220749599883,100.007584843671,98.5725801030377,98.2658030045875,98.3181273526043,98.1779788207667,96.9888877516785,98.5179761462746,98.3268031353672,101.459042405275,106.236442620155,108.96439644047,110.175316110559,112.364465171465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo","Rooseveltweg 7","1314SJ","ALMERE","Flevoland","0034","ALMERE","42620","Het Baken Almere, Stichting Interconfess. Voortg. Onderw.","Rooseveltweg 5","1314SJ","ALMERE","Flevoland","0034","ALMERE"
"128","VO","01FU","00","Nuborgh College","Kruidenlaan 1 ","8082CA","ELBURG","Gelderland","0230","ELBURG",976,881,826,820,791,796,811.501857050249,811.883895587884,814.218807738704,790.284088976589,792.607278689097,782.297615201438,778.428843539217,782.926321636225,767.86540280031,764.084866761337,762.383450810756,764.964875519686,782.572372421768,783.012298654798,803.338397522717,816.718068549351,827.232787384494,847.198553330405,857.101616219042,869.077660115846,382,333,326,338,350,364,366.075875982186,357.138694408963,356.716258203889,345.79671189638,348.982308848483,354.275397625129,346.194718603014,342.366763414942,339.055737512238,337.623733710258,340.593081343195,345.61388352179,359.078719917059,357.333291570868,363.820536978638,374.066460946374,379.334251789996,382.818676472154,386.588369101091,393.462348551017,594,548,500,482,441,432,445.425981068063,454.745201178921,457.502549534815,444.487377080209,443.624969840614,428.022217576309,432.234124936204,440.559558221283,428.809665288072,426.461133051079,421.790369467561,419.350991997895,423.493652504709,425.67900708393,439.517860544079,442.651607602977,447.898535594498,464.379876858251,470.513247117951,475.615311564829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nuborgh College","Kruidenlaan 1","8082CA","ELBURG","Gelderland","0230","ELBURG","42575","Stg. Nuborgh College Prot.Chr. VO op de Noordwest-Veluwe","Kruidenlaan 1","8082CA","ELBURG","Gelderland","0230","ELBURG"
"129","VO","01FU","01","Nuborgh College","Lange Wijden 50 ","8081VV","ELBURG","Gelderland","0230","ELBURG",956,974,965,947,902,924,942.613376426381,959.458610424313,966.837014137109,961.065750461753,962.776012152085,952.796384002616,953.467824914853,957.593943935525,949.747667524298,949.785008439027,940.148859937933,942.999543451748,952.223900144145,950.727584310923,968.922385233958,986.896562943893,999.790699693705,1017.92311383006,1035.23896164946,1055.81972629501,311,296,296,283,254,297,295.455612609456,289.740736762766,289.344816198058,279.489199948149,285.003006931193,286.691935969099,279.862167478711,278.280128382171,273.974006011855,274.817783793148,275.561880324673,281.896248466011,291.59843544457,289.61582776178,296.277780429979,304.260951129976,307.926011888817,310.646034786728,314.300013371437,319.77746955828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,351,350,349,363,352,375.037441146067,387.141238147082,387.940750111255,392.036380565547,385.399454479979,382.964538048162,386.211622219566,390.263596583005,391.195393137869,387.208034876851,381.933694960997,380.385569627017,378.776843436654,381.245288877734,386.276425250273,394.493048916633,398.229868694245,407.294425047644,416.485984122546,424.589788474835,305,327,319,315,285,275,272.120322670858,282.576635514465,289.551447827796,289.540169948057,292.373550740912,283.139909985355,287.394035216576,289.050218970349,284.578268374574,287.759189769027,282.653284652264,280.71772535872,281.848621262922,279.86646767141,286.368179553706,288.142562897284,293.634819110643,299.982653995686,304.452964155482,311.452468261899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nuborgh College","Kruidenlaan 1","8082CA","ELBURG","Gelderland","0230","ELBURG","42575","Stg. Nuborgh College Prot.Chr. VO op de Noordwest-Veluwe","Kruidenlaan 1","8082CA","ELBURG","Gelderland","0230","ELBURG"
"130","VO","01FU","04","Nuborgh College","F.A. Molijnlaan 184 ","8071AK","NUNSPEET","Gelderland","0302","NUNSPEET",435,459,442,463,478,492,495.298052803123,496.959021984012,491.924284539035,479.737039246283,482.511728371051,478.200271097128,478.671277860199,476.236993518585,467.684923433444,467.737128642294,465.212679912571,472.200486132832,482.228519483127,485.3933655313,495.470876587831,503.937434989115,512.53927534113,521.873995498084,527.358023984708,534.503484396226,283,279,262,291,323,299,300.059537382789,293.03276844756,292.675550620119,283.517306369255,286.715172624967,290.538703920208,283.853854926728,281.016781558895,277.977085955594,277.202002333842,279.306400121334,283.876802566243,294.68114541744,293.136052666747,298.737779276415,307.078939606387,311.27982007569,314.117493967891,317.329304090806,322.949616173678,125,146,147,125,114,136,138.583850160356,142.877911077808,141.822763366286,138.581058133871,138.1184470241,132.682966812112,135.412234902254,137.017687169995,133.204273845812,133.110298426819,130.859241398973,131.174126890175,131.616846969357,133.298485363842,137.282052020634,137.800944553436,140.096475067425,144.984404563889,146.747157640302,148.128229376218,20,24,20,37,23,37,36.7550724516986,39.6964023899465,37.4153244746324,37.6112905503524,37.7325585588827,36.047048499908,38.9984644912349,38.2802494920863,37.1206138814977,37.7443880503672,36.1791986764303,37.5530573312649,36.7435897880807,38.6739529308598,39.0773691034998,38.7883159968351,40.1810226970404,41.2563337787811,41.58700040339,41.6998572299417,7,10,13,10,18,20,19.8995928082795,21.3519400686985,20.0106460779971,20.0273841928046,19.945550163101,18.9315518648993,20.4067235399826,19.9222752976082,19.382949750539,19.6804398312658,18.8678397158342,19.5964993451492,19.1869373082499,20.2848745698516,20.3736761872831,20.2692348324563,20.9819575009752,21.5157631875235,21.6945618502102,21.7257816163885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nuborgh College","Kruidenlaan 1","8082CA","ELBURG","Gelderland","0230","ELBURG","42575","Stg. Nuborgh College Prot.Chr. VO op de Noordwest-Veluwe","Kruidenlaan 1","8082CA","ELBURG","Gelderland","0230","ELBURG"
"131","VO","01FY","00","Augustinianum Scholengemeenschap voor Vwo en Havo","Dirk Boutslaan 25 ","5613LH","EINDHOVEN","Noord-Brabant","0772","EINDHOVEN",1015,1114,1204,1208,1277,1318,1296.92695013463,1229.38808112372,1191.25600587002,1206.23692396135,1214.15428420061,1222.59839394346,1217.29044902293,1211.42683738882,1210.52636418518,1210.55368694297,1194.11095831129,1199.59498410563,1207.34438833569,1236.33016117092,1253.04167855052,1275.29731980588,1297.77632714384,1326.22947111112,1339.22826049857,1350.54483543021,377,514,622,515,412,430,444.599578063441,451.742951498637,453.249867822641,439.847420179973,439.709118095928,445.105699736811,439.232242408361,427.976179518703,427.685844783946,430.280589001209,429.739202828403,430.592279646344,446.45643817376,456.519733474095,466.87556507527,476.404967205655,481.555852565661,487.977970082308,491.371003473056,493.824495442812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,251,227,265,339,326,294.867327603063,254.078039320482,261.723177838522,271.415865089855,274.346594012118,276.553403911602,274.689408930772,277.695618525104,277.651942397898,276.446055234525,268.63772834794,272.273498439648,270.512232354008,275.606541732389,277.174134032294,283.721310813281,290.295352366917,297.59737152769,301.501048713684,303.539184767659,370,349,355,428,526,562,557.460044468123,523.567090304606,476.282960208856,494.973638691518,500.098572092562,500.939290295042,503.368797683796,505.755039345013,505.188577003331,503.827042707234,495.734027134951,496.729206019639,490.375717807924,504.203885964441,508.991979442959,515.171041786946,525.925122211264,540.654129501121,546.356208311825,553.181155219738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Augustinianum Scholengemeenschap voor Vwo en Havo","Dirk Boutslaan 25","5613LH","EINDHOVEN","Noord-Brabant","0772","EINDHOVEN","35647","Stichting Carmelcollege","Drienerparkweg 16","7552EB","HENGELO OV","Overijssel","0164","HENGELO"
"132","VO","01GH","00","W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo","De Gaard 4 ","5146AW","WAALWIJK","Noord-Brabant","0867","WAALWIJK",1166,1121,1269,1175,1073,1021,986.904606908306,963.702551361112,936.762716282846,930.992675428738,932.249970661626,933.927444241532,936.347944395838,935.893323273649,935.053379298889,936.504777713226,933.363917269115,937.846165645529,945.561872160062,961.202576892882,980.832953150975,1003.71199114536,1028.00661261593,1048.18231153125,1071.87185745475,1096.1066231003,414,367,416,402,349,343,341.475837699033,344.333116774862,345.301277391605,338.724012326681,337.923308400471,340.501852761321,345.240317064026,342.563479710416,337.923092387834,338.950612591706,337.384222954398,345.443733799048,356.368218751074,364.041823189948,371.774775437667,379.184950006014,389.021706826196,394.417225502886,403.884554751894,411.421022603645,136,173,182,157,152,134,125.990863220721,118.092984568263,116.507474911406,119.141698460435,118.54689921948,116.340456953559,114.760755559504,115.307859087881,116.448394305303,116.207189923521,114.863245004452,114.981491527549,113.803109560857,116.150003762461,120.506345007902,123.033023065546,125.413187997994,128.103019274234,132.023590842018,135.094510458054,244,250,358,340,315,284,284.009496648225,270.720154942976,254.688512170273,257.148172303208,260.358365389382,260.734998012863,260.206528920094,261.342266895027,263.317017487711,264.126232984879,263.776643969007,260.905934884638,260.732298682091,262.689318708209,267.595030860933,275.691079265834,281.885834692104,288.388172148836,293.658184594501,302.32422858863,372,331,313,276,257,260,235.428409340327,230.55629507501,220.265451809562,215.978792338414,215.421397652294,216.35013651379,216.140342852214,216.679717580324,217.364875118041,217.22074221312,217.339805341259,216.515005434295,214.65824516604,218.321431232264,220.956801844473,225.802938807965,231.685883099631,237.273894605294,242.305527266337,247.266861449971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo","De Gaard 4","5146AW","WAALWIJK","Noord-Brabant","0867","WAALWIJK","40681","Stichting voor P-C Onderwijs B.waard, L.v.H.&A.&Langstr. eo","De Gaard 4","5146AW","WAALWIJK","Noord-Brabant","0867","WAALWIJK"
"133","VO","01GH","01","W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo","Perzikstraat 7 ","4261KC","WIJK EN AALBURG","Noord-Brabant","1959","ALTENA",631,626,600,591,529,526,507.344021367324,495.151549874246,493.351268734506,493.590636474511,491.424580923595,488.763105240662,489.88807714688,488.481698066332,487.941993944974,487.286945001812,483.954960944108,490.465319576175,495.865671770708,507.584878724653,521.644975866751,532.532850707107,543.968531288945,554.188933877932,568.896908737805,580.424951665448,339,335,307,288,262,262,260.634857846001,262.478191207343,263.008914234367,258.285051585529,257.836290390686,259.543577430407,263.324615387332,260.876902404821,257.801563824813,258.390170276308,257.182163807389,263.672624226457,271.397531141913,277.465661341609,283.277368947519,289.185861915661,296.336778481372,300.573951272506,307.945143604202,313.553232916029,292,291,293,303,267,264,246.709163521323,232.673358666903,230.342354500139,235.305584888982,233.588290532909,229.219527810255,226.563461759548,227.60479566151,230.140430120161,228.896774725504,226.772797136719,226.792695349718,224.468140628795,230.119217383044,238.367606919232,243.346988791446,247.631752807573,253.614982605426,260.951765133603,266.871718749419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo","De Gaard 4","5146AW","WAALWIJK","Noord-Brabant","0867","WAALWIJK","40681","Stichting voor P-C Onderwijs B.waard, L.v.H.&A.&Langstr. eo","De Gaard 4","5146AW","WAALWIJK","Noord-Brabant","0867","WAALWIJK"
"134","VO","01GH","04","W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo","Baardwijksestraat 44 ","5142WG","WAALWIJK","Noord-Brabant","0867","WAALWIJK",95,108,109,108,69,70,69.8216455964792,70.4029918919973,70.5132187143145,69.1656036680345,69.0936896319598,69.5749852389513,70.6240461140472,69.9129824843698,69.0363718648781,69.2626801307904,68.9135346417833,70.7660467781051,72.8898506479966,74.4484865044952,76.0055072393382,77.6044730102852,79.5455305013159,80.6231549418711,82.6240628488439,84.1106535758239,95,108,109,108,69,70,69.8216455964792,70.4029918919973,70.5132187143145,69.1656036680345,69.0936896319598,69.5749852389513,70.6240461140472,69.9129824843698,69.0363718648781,69.2626801307904,68.9135346417833,70.7660467781051,72.8898506479966,74.4484865044952,76.0055072393382,77.6044730102852,79.5455305013159,80.6231549418711,82.6240628488439,84.1106535758239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo","De Gaard 4","5146AW","WAALWIJK","Noord-Brabant","0867","WAALWIJK","40681","Stichting voor P-C Onderwijs B.waard, L.v.H.&A.&Langstr. eo","De Gaard 4","5146AW","WAALWIJK","Noord-Brabant","0867","WAALWIJK"
"135","VO","01GL","00","Sophianum Scholengemeenschap in het Heuvelland","Landsraderweg 3 ","6271NT","GULPEN","Limburg","1729","GULPEN-WITTEM",1546,1457,1405,1319,1276,1310,1344.11799031123,1397.36811075212,1392.77475927834,1363.25966779411,1347.25417578734,1306.83133317077,1299.29781218536,1289.94055011659,1296.45156560903,1311.37365334941,1298.36428513336,1283.22395717605,1265.88807781485,1256.39500166556,1247.89752737579,1237.15009462384,1226.62220809458,1218.54657595622,1213.57588060261,1225.63883367331,606,554,499,482,491,552,566.70772552638,555.681561840584,530.989085310592,496.202567722129,504.074128008792,497.38787375495,502.457881160577,504.314170022288,506.893058581114,513.913846443338,505.836660097984,488.467080040961,477.106613243817,485.810630707942,483.311357649486,471.365435807352,465.816894851954,478.998819754106,483.289182350311,482.665757155179,353,314,330,276,245,249,261.214979624629,292.020532187352,292.691378729546,287.069689026481,274.939103125922,258.882037122389,258.274509986221,255.807614816253,257.021470173554,260.626285701687,257.640787754328,258.721790360025,257.25743667832,246.792773798025,244.827305435664,249.702857488736,245.657943829575,238.635138469233,236.145122372515,244.328845996214,306,327,319,318,303,266,268.607678331053,291.614034247315,302.746590604203,304.98689063795,297.444094146744,288.278187387796,281.106228625931,279.950050083705,281.370761878763,283.908105923356,282.793850482314,282.484394075093,281.075609750211,277.027442931887,272.300409550871,271.235561278463,271.765385402065,263.256519386859,260.010662446537,262.723936548183,281,262,257,243,237,243,247.587606829164,258.051982476872,266.347704633999,275.000520407547,270.796850505883,262.283234905638,257.459192412628,249.868715194342,251.166274975594,252.925415281028,252.092986798738,253.55069269997,250.448418142506,246.764154227707,247.458454739769,244.846240049292,243.381984010986,237.656098346022,234.130913433244,235.920293973732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sophianum Scholengemeenschap in het Heuvelland","Landsraderweg 3","6271NT","GULPEN","Limburg","1729","GULPEN-WITTEM","41391","Stichting Limburgs Voortgezet Onderwijs","Mercator 1","6135KW","SITTARD","Limburg","1883","SITTARD-GELEEN"
